../mae_evaluator/evaluation_bvhs/clap/;ah_clap1.bvh;0;40
../mae_evaluator/evaluation_bvhs/clap/;ah_clap10.bvh;0;40
../mae_evaluator/evaluation_bvhs/clap/;ah_clap2.bvh;0;40
../mae_evaluator/evaluation_bvhs/clap/;ah_clap3.bvh;0;40
../mae_evaluator/evaluation_bvhs/clap/;ah_clap4.bvh;0;40
../mae_evaluator/evaluation_bvhs/clap/;ah_clap5.bvh;0;40
../mae_evaluator/evaluation_bvhs/clap/;ah_clap6.bvh;0;40
../mae_evaluator/evaluation_bvhs/clap/;ah_clap7.bvh;0;40
../mae_evaluator/evaluation_bvhs/clap/;ah_clap8.bvh;0;40
../mae_evaluator/evaluation_bvhs/clap/;ah_clap9.bvh;0;40
../mae_evaluator/evaluation_bvhs/clap/;am_clap1.bvh;0;50
../mae_evaluator/evaluation_bvhs/clap/;am_clap10.bvh;0;50
../mae_evaluator/evaluation_bvhs/clap/;am_clap2.bvh;0;50
../mae_evaluator/evaluation_bvhs/clap/;am_clap3.bvh;0;50
../mae_evaluator/evaluation_bvhs/clap/;am_clap4.bvh;0;50
../mae_evaluator/evaluation_bvhs/clap/;am_clap5.bvh;0;50
../mae_evaluator/evaluation_bvhs/clap/;am_clap6.bvh;0;50
../mae_evaluator/evaluation_bvhs/clap/;am_clap7.bvh;0;50
../mae_evaluator/evaluation_bvhs/clap/;am_clap8.bvh;0;50
../mae_evaluator/evaluation_bvhs/clap/;am_clap9.bvh;0;50
../mae_evaluator/evaluation_bvhs/clap/;an_clap1.bvh;0;40
../mae_evaluator/evaluation_bvhs/clap/;an_clap10.bvh;0;40
../mae_evaluator/evaluation_bvhs/clap/;an_clap2.bvh;0;40
../mae_evaluator/evaluation_bvhs/clap/;an_clap3.bvh;0;40
../mae_evaluator/evaluation_bvhs/clap/;an_clap4.bvh;0;40
../mae_evaluator/evaluation_bvhs/clap/;an_clap5.bvh;0;40
../mae_evaluator/evaluation_bvhs/clap/;an_clap6.bvh;0;40
../mae_evaluator/evaluation_bvhs/clap/;an_clap7.bvh;0;40
../mae_evaluator/evaluation_bvhs/clap/;an_clap8.bvh;0;40
../mae_evaluator/evaluation_bvhs/clap/;an_clap9.bvh;0;40
../mae_evaluator/evaluation_bvhs/clap/;ang_clap1.bvh;0;30
../mae_evaluator/evaluation_bvhs/clap/;ang_clap10.bvh;0;30
../mae_evaluator/evaluation_bvhs/clap/;ang_clap2.bvh;0;30
../mae_evaluator/evaluation_bvhs/clap/;ang_clap3.bvh;0;30
../mae_evaluator/evaluation_bvhs/clap/;ang_clap4.bvh;0;30
../mae_evaluator/evaluation_bvhs/clap/;ang_clap5.bvh;0;30
../mae_evaluator/evaluation_bvhs/clap/;ang_clap6.bvh;0;30
../mae_evaluator/evaluation_bvhs/clap/;ang_clap7.bvh;0;30
../mae_evaluator/evaluation_bvhs/clap/;ang_clap8.bvh;0;30
../mae_evaluator/evaluation_bvhs/clap/;ang_clap9.bvh;0;30
../mae_evaluator/evaluation_bvhs/clap/;clap.laban;;
../mae_evaluator/evaluation_bvhs/clap/;clap2.laban;;
../mae_evaluator/evaluation_bvhs/clap/;de_clap1.bvh;0;40
../mae_evaluator/evaluation_bvhs/clap/;de_clap10.bvh;0;40
../mae_evaluator/evaluation_bvhs/clap/;de_clap2.bvh;0;40
../mae_evaluator/evaluation_bvhs/clap/;de_clap3.bvh;0;40
../mae_evaluator/evaluation_bvhs/clap/;de_clap4.bvh;0;40
../mae_evaluator/evaluation_bvhs/clap/;de_clap5.bvh;0;40
../mae_evaluator/evaluation_bvhs/clap/;de_clap6.bvh;0;40
../mae_evaluator/evaluation_bvhs/clap/;de_clap7.bvh;0;40
../mae_evaluator/evaluation_bvhs/clap/;de_clap8.bvh;0;40
../mae_evaluator/evaluation_bvhs/clap/;de_clap9.bvh;0;40
../mae_evaluator/evaluation_bvhs/clap/;ei_clap1.bvh;0;40
../mae_evaluator/evaluation_bvhs/clap/;ei_clap10.bvh;0;40
../mae_evaluator/evaluation_bvhs/clap/;ei_clap2.bvh;0;40
../mae_evaluator/evaluation_bvhs/clap/;ei_clap3.bvh;0;40
../mae_evaluator/evaluation_bvhs/clap/;ei_clap4.bvh;0;40
../mae_evaluator/evaluation_bvhs/clap/;ei_clap5.bvh;0;40
../mae_evaluator/evaluation_bvhs/clap/;ei_clap6.bvh;0;40
../mae_evaluator/evaluation_bvhs/clap/;ei_clap7.bvh;0;40
../mae_evaluator/evaluation_bvhs/clap/;ei_clap8.bvh;0;40
../mae_evaluator/evaluation_bvhs/clap/;ei_clap9.bvh;0;40
../mae_evaluator/evaluation_bvhs/clap/;hmb_clap1.bvh;0;40
../mae_evaluator/evaluation_bvhs/clap/;hmb_clap10.bvh;0;40
../mae_evaluator/evaluation_bvhs/clap/;hmb_clap2.bvh;0;40
../mae_evaluator/evaluation_bvhs/clap/;hmb_clap3.bvh;0;40
../mae_evaluator/evaluation_bvhs/clap/;hmb_clap4.bvh;0;40
../mae_evaluator/evaluation_bvhs/clap/;hmb_clap5.bvh;0;40
../mae_evaluator/evaluation_bvhs/clap/;hmb_clap6.bvh;0;40
../mae_evaluator/evaluation_bvhs/clap/;hmb_clap7.bvh;0;40
../mae_evaluator/evaluation_bvhs/clap/;hmb_clap8.bvh;0;40
../mae_evaluator/evaluation_bvhs/clap/;hmb_clap9.bvh;0;40
../mae_evaluator/evaluation_bvhs/clap/;ko_clap1.bvh;0;40
../mae_evaluator/evaluation_bvhs/clap/;ko_clap10.bvh;0;40
../mae_evaluator/evaluation_bvhs/clap/;ko_clap2.bvh;0;40
../mae_evaluator/evaluation_bvhs/clap/;ko_clap3.bvh;0;40
../mae_evaluator/evaluation_bvhs/clap/;ko_clap4.bvh;0;40
../mae_evaluator/evaluation_bvhs/clap/;ko_clap5.bvh;0;40
../mae_evaluator/evaluation_bvhs/clap/;ko_clap6.bvh;0;40
../mae_evaluator/evaluation_bvhs/clap/;ko_clap7.bvh;0;40
../mae_evaluator/evaluation_bvhs/clap/;ko_clap8.bvh;0;40
../mae_evaluator/evaluation_bvhs/clap/;ko_clap9.bvh;0;40
../mae_evaluator/evaluation_bvhs/clap/;ma_clap1.bvh;0;40
../mae_evaluator/evaluation_bvhs/clap/;ma_clap10.bvh;0;40
../mae_evaluator/evaluation_bvhs/clap/;ma_clap2.bvh;0;40
../mae_evaluator/evaluation_bvhs/clap/;ma_clap3.bvh;0;40
../mae_evaluator/evaluation_bvhs/clap/;ma_clap4.bvh;0;40
../mae_evaluator/evaluation_bvhs/clap/;ma_clap5.bvh;0;40
../mae_evaluator/evaluation_bvhs/clap/;ma_clap6.bvh;0;40
../mae_evaluator/evaluation_bvhs/clap/;ma_clap7.bvh;0;40
../mae_evaluator/evaluation_bvhs/clap/;ma_clap8.bvh;0;40
../mae_evaluator/evaluation_bvhs/clap/;ma_clap9.bvh;0;40
../mae_evaluator/evaluation_bvhs/clap/;se_clap1.bvh;0;30
../mae_evaluator/evaluation_bvhs/clap/;se_clap10.bvh;0;50
../mae_evaluator/evaluation_bvhs/clap/;se_clap2.bvh;0;50
../mae_evaluator/evaluation_bvhs/clap/;se_clap3.bvh;0;50
../mae_evaluator/evaluation_bvhs/clap/;se_clap4.bvh;0;50
../mae_evaluator/evaluation_bvhs/clap/;se_clap5.bvh;0;50
../mae_evaluator/evaluation_bvhs/clap/;se_clap6.bvh;0;50
../mae_evaluator/evaluation_bvhs/clap/;se_clap7.bvh;0;50
../mae_evaluator/evaluation_bvhs/clap/;se_clap8.bvh;0;50
../mae_evaluator/evaluation_bvhs/clap/;se_clap9.bvh;0;50
../mae_evaluator/evaluation_bvhs/clap/;to_clap1.bvh;0;40
../mae_evaluator/evaluation_bvhs/clap/;to_clap10.bvh;0;40
../mae_evaluator/evaluation_bvhs/clap/;to_clap2.bvh;0;40
